a0_ypk_lh1,a0_ypk_lh2,a0_ypk_lh3,a0_ypk_lh4,a0_ypk_lh5,a0_ypk_rh1,a0_ypk_rh2,a0_ypk_rh3,a0_ypk_rh4,a0_ypk_rh5,lzc_lh1,lzc_lh2,lzc_lh3,lzc_lh4,lzc_lh5,lzc_rh1,lzc_rh2,lzc_rh3,lzc_rh4,lzc_rh5,order_lh1,order_lh2,order_lh3,order_lh4,order_lh5,order_rh1,order_rh2,order_rh3,order_rh4,order_rh5,mean_ypk_lh1,mean_ypk_lh2,mean_ypk_lh3,mean_ypk_lh4,mean_ypk_lh5,mean_ypk_rh1,mean_ypk_rh2,mean_ypk_rh3,mean_ypk_rh4,mean_ypk_rh5,sd_ypk_lh1,sd_ypk_lh2,sd_ypk_lh3,sd_ypk_lh4,sd_ypk_lh5,sd_ypk_rh1,sd_ypk_rh2,sd_ypk_rh3,sd_ypk_rh4,sd_ypk_rh5,skew_ypk_lh1,skew_ypk_lh2,skew_ypk_lh3,skew_ypk_lh4,skew_ypk_lh5,skew_ypk_rh1,skew_ypk_rh2,skew_ypk_rh3,skew_ypk_rh4,skew_ypk_rh5,nor_kur_ypk_lh1,nor_kur_ypk_lh2,nor_kur_ypk_lh3,nor_kur_ypk_lh4,nor_kur_ypk_lh5,nor_kur_ypk_rh1,nor_kur_ypk_rh2,nor_kur_ypk_rh3,nor_kur_ypk_rh4,nor_kur_ypk_rh5,kur_ypk_lh1,kur_ypk_lh2,kur_ypk_lh3,kur_ypk_lh4,kur_ypk_lh5,kur_ypk_rh1,kur_ypk_rh2,kur_ypk_rh3,kur_ypk_rh4,kur_ypk_rh5,nor_var_ypk_lh1,nor_var_ypk_lh2,nor_var_ypk_lh3,nor_var_ypk_lh4,nor_var_ypk_lh5,nor_var_ypk_rh1,nor_var_ypk_rh2,nor_var_ypk_rh3,nor_var_ypk_rh4,nor_var_ypk_rh5,var_ypk_lh1,var_ypk_lh2,var_ypk_lh3,var_ypk_lh4,var_ypk_lh5,var_ypk_rh1,var_ypk_rh2,var_ypk_rh3,var_ypk_rh4,var_ypk_rh5,sd_rk_lh1,sd_rk_lh2,sd_rk_lh3,sd_rk_lh4,sd_rk_lh5,sd_rk_rh1,sd_rk_rh2,sd_rk_rh3,sd_rk_rh4,sd_rk_rh5,nor_var_rk_lh1,nor_var_rk_lh2,nor_var_rk_lh3,nor_var_rk_lh4,nor_var_rk_lh5,nor_var_rk_rh1,nor_var_rk_rh2,nor_var_rk_rh3,nor_var_rk_rh4,nor_var_rk_rh5,var_rk_lh1,var_rk_lh2,var_rk_lh3,var_rk_lh4,var_rk_lh5,var_rk_rh1,var_rk_rh2,var_rk_rh3,var_rk_rh4,var_rk_rh5,skew_rk_lh1,skew_rk_lh2,skew_rk_lh3,skew_rk_lh4,skew_rk_lh5,skew_rk_rh1,skew_rk_rh2,skew_rk_rh3,skew_rk_rh4,skew_rk_rh5,kur_rk_lh1,kur_rk_lh2,kur_rk_lh3,kur_rk_lh4,kur_rk_lh5,kur_rk_rh1,kur_rk_rh2,kur_rk_rh3,kur_rk_rh4,kur_rk_rh5,nor_kur_rk_lh1,nor_kur_rk_lh2,nor_kur_rk_lh3,nor_kur_rk_lh4,nor_kur_rk_lh5,nor_kur_rk_rh1,nor_kur_rk_rh2,nor_kur_rk_rh3,nor_kur_rk_rh4,nor_kur_rk_rh5,ent_ypk_lh1,ent_ypk_lh2,ent_ypk_lh3,ent_ypk_lh4,ent_ypk_lh5,ent_ypk_rh1,ent_ypk_rh2,ent_ypk_rh3,ent_ypk_rh4,ent_ypk_rh5,ent_rk_lh1,ent_rk_lh2,ent_rk_lh3,ent_rk_lh4,ent_rk_lh5,ent_rk_rh1,ent_rk_rh2,ent_rk_rh3,ent_rk_rh4,ent_rk_rh5,Sub_code,resp
-0.365692494,-0.365692493,-0.365692494,1.896116627,-0.365692497,-0.365692496,1.896116627,-0.365692497,-0.365692493,-0.365692493,46,47,11,1,77,76,1,45,49,75,9,9,9,9,1,1,9,9,9,1,-0.365692494,-0.365692493,-0.365692494,1.461630361,-0.365692497,-0.365692495,1.461630361,-0.365692497,-0.365692493,-0.365692493,3.59E-11,5.11E-11,5.08E-12,0.051738251,6.77E-11,4.44E-11,0.051738251,3.46E-11,1.09E-11,5.59E-11,-0.133000811,0.208334202,0.164350795,-0.163613423,-7.66E-07,8.03E-07,-0.163613423,-1.235861599,0.13311539,1.22E-06,-0.564559255,-0.538858038,-0.534158845,1.965057468,-0.626489836,-0.626489834,1.965057468,-0.476753826,-0.617678601,-0.626489836,2.333762587,2.555299179,2.595804782,24.13828169,1.799940001,1.79994002,24.13828169,3.090618411,1.875890138,1.799940004,-0.497911749,-0.497911749,-0.497911749,1.989153894,-0.497911749,-0.497911749,1.989153893,-0.497911749,-0.497911749,-0.497911749,1.29E-21,2.61E-21,2.58E-23,0.002676847,4.59E-21,1.97E-21,0.002676847,1.19E-21,1.19E-22,3.13E-21,1.34E-11,9.57E-12,8.83E-12,1.526779862,3.54E-11,1.29E-11,1.526779862,8.12E-12,4.42E-12,1.49E-11,-0.497911951,-0.497911951,-0.497911951,1.988544541,-0.497911951,-0.497911951,1.98854454,-0.497911951,-0.497911951,-0.497911951,1.79E-22,9.15E-23,7.80E-23,2.331056747,1.25E-21,1.66E-22,2.331056747,6.59E-23,1.95E-23,2.23E-22,0.59706595,-0.474904894,-0.069149997,-0.006253314,-1.248799212,-0.076776081,-0.006253314,-0.209506287,0.13174648,-0.344415691,3.366250831,3.455766354,2.094015687,1.013533685,4.789722272,2.196404111,1.013533685,3.228554293,2.388005854,2.628276717,0.703045063,0.792931603,-0.574463133,-1.659423425,2.132416388,-0.471650338,-1.659423425,0.564777813,-0.279254461,-0.037987743,0.748301306,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748301306,0.846444904,0.865945381,0.867676337,0.749599047,0.799032534,0.829525589,0.749599047,0.878460243,0.917808914,0.836475775,S061,NON PLAYER PRE
-0.365692494,-0.365692493,-0.365692494,1.896340997,-0.365692497,-0.365692495,1.896340997,-0.365692497,-0.365692493,-0.365692493,21,70,8,1,69,78,1,71,44,65,9,2,9,9,3,1,9,2,9,4,-0.365692494,-0.365692493,-0.365692494,1.461811622,-0.365692496,-0.365692495,1.461811622,-0.365692497,-0.365692493,-0.365692493,1.18E-11,7.13E-11,4.74E-12,0.051743384,1.67E-10,3.76E-11,0.051743384,2.74E-11,1.08E-11,1.30E-11,-1.738438235,-0.059267345,0.296719018,-0.163613375,-0.448739097,1.18E-06,-0.163613375,0.275760608,0.948703319,-0.460997805,-0.208138946,-0.626159879,-0.631962194,1.965057556,-0.630913417,-0.626489836,1.965057556,-0.61930408,-0.510090145,-0.656242461,5.405996167,1.80278413,1.752769954,24.13828245,1.761810095,1.799940005,24.13828245,1.86187901,2.803269582,1.543481512,-0.497911749,-0.497911749,-0.497911749,1.989647435,-0.497911749,-0.497911749,1.989647434,-0.497911749,-0.497911749,-0.497911749,1.38E-22,5.09E-21,2.25E-23,0.002677378,2.79E-20,1.41E-21,0.002677378,7.50E-22,1.17E-22,1.69E-22,5.50E-12,1.97E-11,8.88E-12,1.526931311,1.76E-11,2.08E-11,1.52693131,1.32E-11,5.16E-12,7.92E-12,-0.497911951,-0.497911951,-0.497911951,1.989037852,-0.497911951,-0.497911951,1.989037851,-0.497911951,-0.497911951,-0.497911951,3.03E-23,3.88E-22,7.88E-23,2.331519227,3.11E-22,4.32E-22,2.331519227,1.75E-22,2.66E-23,6.27E-23,-0.195866458,0.820807273,-0.260807508,-0.006253314,-0.068480772,0.108984808,-0.006253314,0.297923909,-0.077962324,0.33201233,3.006480412,2.808709624,3.062233204,1.013533685,2.433931896,2.578937542,1.013533685,2.736589661,2.959053927,3.13988685,0.341783498,0.143193007,0.39776737,-1.659423425,-0.233138068,-0.087531415,-1.659423425,0.070774128,0.294160444,0.475742868,0.748301306,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748301306,0.892451254,0.803736596,0.899516338,0.749599047,0.83722351,0.814967454,0.749599047,0.827592708,0.902187664,0.876860677,S061,NON PLAYER PRE
-0.365692494,-0.365692493,-0.365692494,1.896565367,-0.365692496,-0.365692495,1.896565367,-0.365692497,-0.365692493,-0.365692493,77,64,60,1,47,61,1,42,54,4,1,4,6,9,9,5,9,9,8,9,-0.365692494,-0.365692493,-0.365692494,1.461992882,-0.365692496,-0.365692495,1.461992883,-0.365692497,-0.365692493,-0.365692493,3.52E-11,1.32E-10,1.93E-11,0.051748518,9.58E-12,1.39E-11,0.051748518,2.67E-11,1.97E-11,1.54E-12,-7.31E-07,-0.568486403,1.614958517,-0.163613327,0.511279181,0.011553931,-0.163613327,-0.590971497,0.068392956,-0.716595753,-0.626489841,-0.64461363,-0.349216127,1.965057643,-0.63267624,-0.529070237,1.965057643,-0.616631433,-0.656229788,-0.338805039,1.799939964,1.643718465,4.189954202,24.1382832,1.746615104,2.639667022,24.1382832,1.884916411,1.543590753,4.27969458,-0.497911749,-0.497911749,-0.497911749,1.990141025,-0.497911749,-0.497911749,1.990141024,-0.497911749,-0.497911749,-0.497911749,1.24E-21,1.75E-20,3.73E-22,0.002677909,9.17E-23,1.93E-22,0.002677909,7.11E-22,3.88E-22,2.36E-24,1.97E-11,1.58E-11,9.11E-12,1.527082759,4.94E-12,6.48E-12,1.527082759,9.40E-12,6.57E-12,3.53E-12,-0.497911951,-0.497911951,-0.497911951,1.989531212,-0.497911951,-0.497911951,1.989531211,-0.497911951,-0.497911951,-0.497911951,3.88E-22,2.48E-22,8.30E-23,2.331981753,2.44E-23,4.19E-23,2.331981753,8.84E-23,4.32E-23,1.25E-23,-0.672347402,0.003040405,0.060514415,-0.006253314,0.01762611,0.200804184,-0.006253314,0.238621242,-0.333503146,-0.16594678,3.193283088,2.541441467,2.499812024,1.013533685,2.815312786,2.983697324,1.013533685,2.799051654,2.996615161,3.013297378,0.529360418,-0.1251829,-0.166984886,-1.659423425,0.149823537,0.318905981,-1.659423425,0.133495007,0.331877358,0.348628719,0.748301306,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748301306,0.818597959,0.819117268,0.876801522,0.749599047,0.91706253,0.891937979,0.749599047,0.873691973,0.88710699,0.93880706,S061,NON PLAYER PRE
-0.365692494,-0.365692493,-0.365692494,1.896789737,-0.365692496,-0.365692495,1.896789737,-0.365692497,-0.365692493,-0.365692493,17,22,11,1,15,57,1,68,68,5,9,9,9,9,9,7,9,3,3,9,-0.365692494,-0.365692493,-0.365692494,1.462174143,-0.365692496,-0.365692495,1.462174143,-0.365692497,-0.365692493,-0.365692493,5.04E-12,5.06E-12,4.42E-12,0.051753651,5.23E-12,2.40E-11,0.051753651,3.78E-11,1.89E-11,1.25E-12,-0.745709953,-0.760912412,-0.676709315,-0.163613278,0.657230538,0.80757831,-0.163613278,-0.444357714,0.608167398,0.571162658,-0.370807165,-0.505586828,-0.264797851,1.965057731,-0.505980353,-0.591283976,1.965057731,-0.635415566,-0.608769586,-0.220470824,4.003846087,2.84208679,4.917613808,24.13828396,2.838694729,2.103403705,24.13828396,1.723002949,1.95268311,5.299699168,-0.497911749,-0.497911749,-0.497911749,1.990634663,-0.497911749,-0.497911749,1.990634663,-0.497911749,-0.497911749,-0.497911749,2.54E-23,2.56E-23,1.95E-23,0.00267844,2.74E-23,5.75E-22,0.00267844,1.43E-21,3.58E-22,1.57E-24,5.64E-12,5.27E-12,6.79E-12,1.527234208,6.69E-12,8.08E-12,1.527234207,1.11E-11,8.05E-12,3.89E-12,-0.497911951,-0.497911951,-0.497911951,1.990024621,-0.497911951,-0.497911951,1.99002462,-0.497911951,-0.497911951,-0.497911951,3.18E-23,2.77E-23,4.61E-23,2.332444325,4.48E-23,6.53E-23,2.332444324,1.24E-22,6.48E-23,1.51E-23,-0.154738859,-0.753797872,0.100608257,-0.006253314,0.029124043,-0.38262276,-0.006253314,-0.323551239,-0.095562134,-0.752378132,2.920140912,6.139931925,2.510760838,1.013533685,3.447239172,2.734218495,1.013533685,2.748236578,3.235061124,4.166818673,0.255086146,3.488222275,-0.155990692,-1.659423425,0.784369078,0.068393133,-1.659423425,0.082469317,0.571311613,1.506931031,0.748301306,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748300985,0.748301306,0.748301306,0.748301306,0.880633267,0.932163593,0.898823897,0.749599047,0.908883996,0.883079844,0.749599047,0.854897678,0.869322343,0.934191143,S061,NON PLAYER PRE
-0.365692494,-0.365692493,-0.365692494,1.897014108,-0.365692496,-0.365692495,1.897014108,-0.365692497,-0.365692493,-0.365692493,47,58,30,1,54,46,1,39,71,37,9,6,9,9,8,9,9,9,2,9,-0.365692494,-0.365692494,-0.365692494,1.462355404,-0.365692496,-0.365692495,1.462355404,-0.365692497,-0.365692493,-0.365692493,4.19E-12,2.19E-11,1.21E-11,0.051758784,1.14E-11,6.61E-11,0.051758784,2.95E-11,1.51E-11,1.02E-11,0.227934109,0.373420462,0.07963999,-0.16361323,0.986652817,1.40830034,-0.16361323,-0.089206179,1.049315759,1.520262781,-0.571945693,-0.572644217,-0.633899483,1.965057819,-0.545075469,-0.447204008,1.965057819,-0.375225265,-0.508062633,-0.402362802,2.27009376,2.264072702,1.736071124,24.13828472,2.501706836,3.345328769,24.13828472,3.965763421,2.82074611,3.731846185,-0.497911749,-0.497911749,-0.497911749,1.991128351,-0.497911749,-0.497911749,1.991128351,-0.497911749,-0.497911749,-0.497911749,1.76E-23,4.81E-22,1.46E-22,0.002678972,1.31E-22,4.37E-21,0.002678972,8.69E-22,2.28E-22,1.05E-22,5.89E-12,5.79E-12,6.39E-12,1.527385656,4.76E-12,6.36E-12,1.527385656,8.30E-12,6.25E-12,3.92E-12,-0.497911951,-0.497911951,-0.497911951,1.990518079,-0.497911951,-0.497911951,1.990518078,-0.497911951,-0.497911951,-0.497911951,3.47E-23,3.36E-23,4.08E-23,2.332906943,2.27E-23,4.04E-23,2.332906942,6.89E-23,3.90E-23,1.53E-23,0.581977048,-0.002228852,-0.447667104,-0.006253315,-0.012568916,0.262457539,-0.006253315,0.31687483,-0.072845031,-0.501392302,4.242892416,3.11851292,3.418958109,1.013533685,2.627539718,2.477823082,1.013533685,3.354421607,3.655359846,3.292160608,1.583320078,0.454280349,0.755970798,-1.659423425,-0.038727797,-0.189064966,-1.659423425,0.691166811,0.993352353,0.628647758,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.900712215,0.909228359,0.895467751,0.749599047,0.929613321,0.876554046,0.749599047,0.892615558,0.89421651,0.921971525,S061,NON PLAYER PRE
-0.365692494,-0.365692494,-0.365692494,1.897298632,-0.365692496,-0.365692495,1.897298632,-0.365692497,-0.365692493,-0.365692493,57,13,24,1,51,70,1,21,18,9,7,9,9,9,9,2,9,9,9,9,-0.365692494,-0.365692494,-0.365692494,1.463030239,-0.365692496,-0.365692494,1.463030239,-0.365692497,-0.365692493,-0.365692493,8.95E-12,3.27E-12,1.53E-11,0.051739734,1.43E-11,3.42E-10,0.051739734,5.73E-12,6.55E-12,2.05E-12,-0.296641589,-8.13E-05,-0.806099373,-0.173595279,-0.046876615,0.289564439,-0.173595279,-0.40718276,-0.539005696,0.459481237,-0.643659727,-0.520646525,-0.502018134,1.960578939,-0.670083277,-0.618561468,1.960578939,-0.61321745,-0.601582826,-0.46692879,1.651940814,2.712276831,2.872847839,24.09967815,1.42417793,1.868280101,24.09967815,1.914343892,2.014630779,3.175307209,-0.497911749,-0.497911749,-0.497911749,1.989296493,-0.497911749,-0.497911749,1.989296492,-0.497911749,-0.497911749,-0.497911749,8.02E-23,1.07E-23,2.35E-22,0.002677,2.04E-22,1.17E-19,0.002677,3.29E-23,4.30E-23,4.21E-24,5.31E-12,4.66E-12,8.68E-12,1.527949879,6.17E-12,6.81E-11,1.527949878,6.01E-12,6.40E-12,4.00E-12,-0.497911951,-0.497911951,-0.497911951,1.99235689,-0.497911951,-0.497911951,1.99235689,-0.497911951,-0.497911951,-0.497911951,2.81E-23,2.17E-23,7.53E-23,2.334630831,3.81E-23,4.63E-21,2.334630831,3.61E-23,4.10E-23,1.60E-23,0.136238982,-0.140165475,0.121391482,-0.006248508,-0.138937719,-0.037289543,-0.006248508,-0.233083941,-0.183877708,0.023888773,3.249469807,3.199922803,2.937148364,1.013530686,3.148103668,1.558943859,1.013530686,2.824740952,2.32585831,3.485203026,0.585780015,0.536027653,0.272164089,-1.659426436,0.483993742,-1.111752682,-1.659426436,0.15929078,-0.341659588,0.822490281,0.748301306,0.748301306,0.748301306,0.74830099,0.748301306,0.748301306,0.74830099,0.748301306,0.748301306,0.748301306,0.915233991,0.919458874,0.875472693,0.749598519,0.914117334,0.762354541,0.749598519,0.895281836,0.871896381,0.917231124,S061,NON PLAYER PRE
-0.365692494,-0.365692494,-0.365692494,1.898360329,-0.365692496,-0.365692494,1.898360329,-0.365692497,-0.365692493,-0.365692493,37,12,15,1,13,50,1,9,47,28,9,9,9,9,9,9,9,9,9,9,-0.365692494,-0.365692494,-0.365692494,1.463442969,-0.365692496,-0.365692494,1.463442969,-0.365692497,-0.365692493,-0.365692493,4.76E-12,2.96E-12,6.71E-12,0.051789584,2.78E-12,4.57E-11,0.051789584,3.30E-12,1.82E-11,4.62E-12,0.451475607,0.552937999,1.801843017,-0.163612941,-0.003278964,-2.096464545,-0.163612941,-0.544309641,-0.040193971,-1.109265608,-0.588911933,-0.608687662,0.046490121,1.965058346,-0.529353934,-0.115706451,1.965058346,-0.293666089,-0.608687813,-0.467861106,2.123849985,1.953389272,7.60082051,24.13828926,2.637221636,6.202735877,24.13828926,4.668778468,1.953387972,3.167270926,-0.497911749,-0.497911749,-0.497911749,1.994091506,-0.497911749,-0.497911749,1.994091505,-0.497911749,-0.497911749,-0.497911749,2.26E-23,8.77E-24,4.51E-23,0.002682161,7.71E-24,2.08E-21,0.002682161,1.09E-23,3.31E-22,2.13E-23,4.07E-12,5.70E-12,4.56E-12,1.528294347,5.33E-12,6.40E-12,1.528294347,6.44E-12,5.10E-12,5.02E-12,-0.497911951,-0.497911951,-0.497911951,1.993479854,-0.497911951,-0.497911951,1.993479854,-0.497911951,-0.497911951,-0.497911951,1.66E-23,3.25E-23,2.08E-23,2.335683612,2.85E-23,4.10E-23,2.335683611,4.15E-23,2.60E-23,2.52E-23,-0.080795262,0.124058955,-0.447364083,-0.006253315,-0.112855795,-0.117979398,-0.006253315,0.378799854,-0.298356367,0.087573951,2.98120191,2.29035844,2.786914016,1.013533685,3.062034432,2.796623481,1.013533685,2.842256689,2.856534965,4.147026192,0.316400224,-0.377306595,0.121307062,-1.659423425,0.397567774,0.131056771,-1.659423425,0.176879115,0.19121657,1.487056516,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.932723505,0.894310497,0.916288693,0.749599047,0.927056892,0.909362286,0.749599047,0.897579473,0.905681629,0.909013295,S061,NON PLAYER PRE
-0.365692494,-0.365692494,-0.365692494,1.898584699,-0.365692496,-0.365692494,1.898584699,-0.365692497,-0.365692493,-0.365692493,21,64,88,1,46,74,1,77,15,13,9,4,1,9,9,1,9,1,9,9,-0.365692494,-0.365692494,-0.365692494,1.46362423,-0.365692496,-0.365692494,1.46362423,-0.365692497,-0.365692493,-0.365692493,4.24E-12,2.98E-11,8.63E-12,0.051794717,1.13E-11,2.90E-11,0.051794717,9.51E-12,3.83E-12,4.07E-12,0.2806347,-0.453102247,-3.56E-06,-0.163612892,0.778895714,-5.76E-06,-0.163612893,6.91E-06,0.285997525,1.552802993,-0.597097905,-0.659517465,-0.626489864,1.965058433,-0.588994793,-0.626489836,1.965058433,-0.626489811,-0.607761144,0.482175095,2.053289421,1.515251988,1.799939759,24.13829001,2.123135756,1.799939999,24.13829001,1.799940215,1.961375576,11.35629115,-0.497911749,-0.497911749,-0.497911749,1.994585537,-0.497911749,-0.497911749,1.994585536,-0.497911749,-0.497911749,-0.497911749,1.80E-23,8.90E-22,7.44E-23,0.002682693,1.29E-22,8.39E-22,0.002682693,9.04E-23,1.47E-23,1.65E-23,5.79E-12,8.83E-12,8.25E-12,1.528445796,5.32E-12,1.72E-11,1.528445795,8.61E-12,5.03E-12,4.88E-12,-0.497911951,-0.497911951,-0.497911951,1.993973655,-0.497911951,-0.497911951,1.993973654,-0.497911951,-0.497911951,-0.497911951,3.36E-23,7.79E-23,6.80E-23,2.33614655,2.83E-23,2.97E-22,2.33614655,7.42E-23,2.53E-23,2.38E-23,-0.04112301,-0.390820898,-0.087666271,-0.006253316,0.027018527,-0.16076658,-0.006253316,0.398067511,0.2680014,0.020336016,2.725475294,3.231231157,2.937161559,1.013533685,3.133164008,2.467962841,1.013533685,3.042321607,2.951566268,3.069940061,0.059613694,0.567465771,0.272177338,-1.659423425,0.468992161,-0.198966074,-1.659423425,0.377773245,0.28664175,0.40550617,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.890690733,0.870368482,0.88237631,0.749599047,0.92613395,0.839876306,0.749599047,0.87749207,0.913054716,0.930852319,S061,NON PLAYER PRE
-0.365692494,-0.365692494,-0.365692494,1.898809069,-0.365692496,-0.365692494,1.898809069,-0.365692497,-0.365692493,-0.365692493,30,61,49,1,36,66,1,28,25,7,9,5,9,9,9,4,9,9,9,9,-0.365692494,-0.365692494,-0.365692494,1.46380549,-0.365692496,-0.365692494,1.463805491,-0.365692497,-0.365692493,-0.365692493,8.12E-12,6.19E-11,5.19E-11,0.051799851,8.49E-12,2.20E-11,0.051799851,1.42E-11,9.24E-12,2.00E-12,0.439113879,0.91264731,1.685453149,-0.163612844,1.018395586,0.516669521,-0.163612844,-0.309361363,-1.553260398,-1.529927168,-0.552197959,-0.573398003,-0.337186665,1.965058521,-0.433899612,-0.650288166,1.965058521,-0.621870817,-0.26321636,-0.341537655,2.440313161,2.257575292,4.293644469,24.13829077,3.460008572,1.594805709,24.13829077,1.839754524,4.931245776,4.256140275,-0.497911749,-0.497911749,-0.497911749,1.995079616,-0.497911749,-0.497911749,1.995079615,-0.497911749,-0.497911749,-0.497911749,6.59E-23,3.83E-21,2.70E-21,0.002683225,7.20E-23,4.82E-22,0.002683225,2.00E-22,8.54E-23,4.01E-24,5.27E-12,9.68E-12,4.77E-12,1.528597244,5.76E-12,9.28E-12,1.528597244,6.23E-12,5.04E-12,4.04E-12,-0.497911951,-0.497911951,-0.497911951,1.994467504,-0.497911951,-0.497911951,1.994467504,-0.497911951,-0.497911951,-0.497911951,2.78E-23,9.36E-23,2.27E-23,2.336609535,3.32E-23,8.61E-23,2.336609534,3.88E-23,2.54E-23,1.63E-23,-0.081173401,-0.496391051,0.042390185,-0.006253316,-0.10645053,-0.338400301,-0.006253316,0.12318987,-0.42412471,-0.267484767,2.702810819,3.970284937,2.799734859,1.013533685,3.106010619,2.511317662,1.013533685,2.430081294,2.720069733,3.225802332,0.036855281,1.309582719,0.134181044,-1.659423425,0.44172623,-0.15543156,-1.659423425,-0.23700463,0.054185729,0.562014445,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.915716408,0.857649984,0.923378176,0.749599047,0.909354578,0.868309208,0.749599047,0.891943186,0.906496524,0.935090984,S061,NON PLAYER PRE
-0.365692494,-0.365692494,-0.365692494,1.899033439,-0.365692496,-0.365692494,1.89903344,-0.365692497,-0.365692493,-0.365692493,24,28,9,1,36,31,1,23,20,11,9,9,9,9,9,9,9,9,9,9,-0.365692494,-0.365692494,-0.365692494,1.463986751,-0.365692496,-0.365692494,1.463986751,-0.365692497,-0.365692493,-0.365692493,7.36E-12,1.49E-11,2.74E-12,0.051804984,9.92E-12,7.75E-12,0.051804984,1.07E-11,9.16E-12,1.57E-12,-0.971755887,1.05586556,0.500323649,-0.163612796,-1.580843946,0.548894552,-0.163612796,-2.135750073,0.514862041,0.511286872,-0.427080396,-0.42846965,-0.371292396,1.965058609,-0.340377441,-0.53760082,1.965058609,-0.058874559,-0.575771991,-0.480662882,3.518788123,3.506813174,3.999663546,24.13829153,4.266140961,2.566136016,24.13829152,6.692609331,2.237112247,3.056923552,-0.497911749,-0.497911749,-0.497911749,1.995573745,-0.497911749,-0.497911749,1.995573744,-0.497911749,-0.497911749,-0.497911749,5.42E-23,2.23E-22,7.52E-24,0.002683756,9.83E-23,6.01E-23,0.002683756,1.14E-22,8.39E-23,2.45E-24,5.22E-12,4.90E-12,4.67E-12,1.528748693,4.92E-12,7.33E-12,1.528748692,5.55E-12,6.86E-12,4.45E-12,-0.497911951,-0.497911951,-0.497911951,1.994961403,-0.497911951,-0.497911951,1.994961402,-0.497911951,-0.497911951,-0.497911951,2.73E-23,2.40E-23,2.18E-23,2.337072565,2.42E-23,5.38E-23,2.337072565,3.08E-23,4.70E-23,1.98E-23,0.000767513,0.270659973,0.162219195,-0.006253316,-0.318576646,0.137168053,-0.006253316,0.109024063,0.021471725,-0.278626633,3.663283027,3.10839222,3.593820195,1.013533686,2.683241326,2.965602214,1.013533686,3.303163385,3.116531781,3.085864365,1.001308373,0.444117702,0.931557637,-1.659423425,0.017204679,0.300735872,-1.659423425,0.639696138,0.452290999,0.421496476,0.748301306,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748300986,0.748301306,0.748301306,0.748301306,0.917229806,0.915748482,0.929921424,0.749599047,0.916118374,0.902677394,0.749599047,0.912365318,0.881676528,0.930158241,S061,NON PLAYER PRE
